,Age,Age_group,Education,Marital_Status,Income,Children,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,Total_Spending,NumDeals,NumWeb,NumCatalog,NumStore,NumWebVisits,Total_Purchases,Avg_spend,Cmp3,Cmp4,Cmp5,Cmp1,Cmp2,Complain,Response,Campaign_Accepted
170,49,Adult,Graduate,Married,33456.0,2,2014-04-21,58,7,3,10,8,1,7,36,2,1,0,3,7,4,2.0,0,0,0,0,0,0,0,0
171,31,Middle Age,Graduate,Married,28718.0,1,2013-07-13,78,12,4,6,11,8,16,57,2,2,0,3,8,5,2.5,0,0,0,0,0,0,0,0
172,44,Middle Age,Graduate,Married,50447.0,2,2014-04-21,4,85,7,24,2,3,27,148,1,3,1,3,6,7,7.0,0,0,0,0,0,0,0,0
173,55,Adult,Postgraduate,Married,53537.0,2,2014-01-30,17,81,0,6,0,0,6,93,2,2,1,3,5,6,3.0,0,0,0,0,0,0,0,0
174,47,Adult,Graduate,Single,52074.0,1,2014-04-04,77,59,0,12,0,0,48,119,1,2,2,2,4,6,6.0,1,0,0,0,0,0,0,1
175,37,Middle Age,Postgraduate,Married,80427.0,1,2012-09-12,56,1149,71,449,69,71,26,1835,1,11,8,8,5,27,27.0,0,0,0,0,0,0,0,0
176,64,Adult,Postgraduate,Married,83837.0,0,2012-12-16,79,847,66,119,86,89,111,1318,1,9,10,5,4,24,24.0,0,1,0,1,0,0,1,3
177,44,Middle Age,Postgraduate,Married,38853.0,2,2014-05-23,90,29,0,14,0,0,2,45,2,2,0,3,7,5,2.5,0,0,0,0,0,0,0,0
178,55,Adult,Graduate,Married,38285.0,3,2014-06-24,96,2,0,5,2,0,1,10,1,0,0,3,2,3,3.0,0,0,0,0,0,0,0,0
180,38,Middle Age,Postgraduate,Married,51650.0,1,2014-05-11,81,152,3,22,2,5,7,191,1,4,1,4,5,9,9.0,0,0,0,0,0,0,0,0
181,26,Middle Age,Postgraduate,Married,16248.0,1,2014-05-10,77,12,11,10,3,12,9,57,3,2,1,3,6,6,2.0,0,0,0,0,0,0,0,0
182,67,Elderly,Postgraduate,Married,66835.0,0,2013-09-28,21,620,26,195,34,17,141,1033,1,6,4,13,2,23,23.0,0,0,0,0,0,0,0,0
183,30,Middle Age,Postgraduate,Married,30477.0,1,2014-01-22,16,47,1,6,0,0,12,66,1,1,1,3,6,5,5.0,0,0,0,0,0,0,0,0
184,53,Adult,Basic,Married,28249.0,0,2014-06-15,80,1,9,7,2,14,10,43,1,2,0,3,6,5,5.0,0,0,0,0,0,0,0,0
185,29,Middle Age,Graduate,Married,25271.0,1,2012-12-05,45,10,1,18,10,4,7,50,1,1,1,2,9,4,4.0,0,0,0,0,0,0,0,0
186,44,Middle Age,Postgraduate,Single,32303.0,1,2014-03-08,63,35,0,2,0,0,2,39,2,1,0,4,5,5,2.5,0,0,0,0,0,0,0,0
187,47,Adult,Graduate,Married,61286.0,1,2013-08-02,34,356,0,107,19,9,117,608,2,7,1,8,5,16,8.0,0,0,0,0,0,0,0,0
188,37,Middle Age,Graduate,Married,74068.0,0,2013-03-19,14,783,30,537,140,76,15,1581,1,4,10,9,2,23,23.0,0,0,0,0,0,0,0,0
189,49,Adult,Postgraduate,Married,45759.0,2,2013-02-23,13,42,1,18,3,0,4,68,2,2,0,3,7,5,2.5,0,0,0,0,0,0,0,0
190,34,Middle Age,Basic,Married,24882.0,1,2012-09-09,52,1,4,10,29,0,36,80,1,1,1,2,6,4,4.0,1,0,0,0,0,0,0,1
191,24,Young Adult,Postgraduate,Married,66973.0,0,2013-05-17,98,466,22,432,147,113,102,1282,1,8,7,12,3,27,27.0,0,0,0,0,0,0,0,0
193,25,Middle Age,Graduate,Married,38872.0,1,2013-05-30,93,23,3,21,3,19,22,91,2,3,0,3,8,6,3.0,0,0,0,0,0,0,0,0
194,40,Middle Age,Graduate,Married,51148.0,2,2013-02-18,38,235,6,45,8,9,12,315,4,5,1,6,6,12,3.0,0,0,0,0,0,0,0,0
195,36,Middle Age,Graduate,Married,31353.0,2,2013-12-29,24,10,0,10,3,1,7,31,2,1,1,2,8,4,2.0,0,0,0,0,0,0,0,0
196,34,Middle Age,Postgraduate,Married,69661.0,0,2014-05-13,80,656,16,106,32,16,8,834,1,7,3,12,3,22,22.0,0,0,0,0,0,0,0,0
197,59,Adult,Graduate,Married,80067.0,0,2013-09-19,82,519,17,813,27,173,51,1600,1,4,6,6,2,16,16.0,0,0,1,0,0,0,0,1
198,59,Adult,Graduate,Married,86718.0,0,2013-01-17,20,344,189,482,50,33,172,1270,1,5,6,5,2,16,16.0,0,0,0,0,0,0,0,0
199,41,Middle Age,Postgraduate,Single,46854.0,2,2014-03-31,81,96,1,79,7,1,79,263,6,5,1,3,8,9,1.5,1,0,0,0,0,0,1,2
200,62,Adult,Graduate,Divorced,69142.0,1,2014-06-29,50,448,4,34,6,4,39,535,3,8,1,7,5,16,5.333333333333333,0,1,0,0,0,0,0,1
201,45,Adult,Graduate,Single,75922.0,0,2013-12-09,60,265,138,553,224,23,92,1295,1,4,4,9,1,17,17.0,0,0,0,0,0,0,0,0
202,35,Middle Age,Graduate,Divorced,63693.0,1,2013-10-14,63,587,43,337,42,87,54,1150,3,11,6,9,6,26,8.666666666666666,0,0,0,0,0,0,0,0
203,35,Middle Age,Postgraduate,Married,102160.0,0,2012-11-02,54,763,29,138,76,176,58,1240,0,7,9,10,4,26,inf,0,1,1,1,0,0,1,4
204,48,Adult,Postgraduate,Single,40637.0,2,2013-07-17,72,22,0,13,0,0,3,38,2,1,0,3,7,4,2.0,0,0,0,0,0,0,0,0
205,28,Middle Age,Postgraduate,Single,18890.0,0,2012-11-10,5,6,4,1,7,2,15,35,1,0,1,2,6,3,3.0,1,0,0,0,0,0,1,2
206,25,Middle Age,Graduate,Married,29604.0,1,2013-12-08,88,7,6,13,7,6,14,53,1,1,0,3,9,4,4.0,1,0,0,0,0,0,0,1
207,50,Adult,Postgraduate,Divorced,48721.0,2,2013-05-13,50,81,18,113,47,13,21,293,6,4,2,5,6,11,1.8333333333333333,0,0,0,0,0,0,0,0
208,48,Adult,Graduate,Married,44794.0,1,2014-06-08,99,54,0,7,0,0,4,65,1,2,0,3,6,5,5.0,0,0,0,0,0,0,0,0
209,58,Adult,Graduate,Divorced,64497.0,1,2012-09-10,17,1170,48,320,42,32,192,1804,5,11,4,9,8,24,4.8,1,0,0,0,0,0,1,2
210,57,Adult,Graduate,Married,46097.0,1,2013-03-31,11,72,24,68,65,4,8,241,5,3,1,6,4,10,2.0,0,0,0,0,0,0,0,0
211,60,Adult,Graduate,Married,77972.0,0,2014-03-18,18,613,22,319,33,102,12,1101,1,4,6,9,1,19,19.0,0,0,0,0,0,0,0,0
212,44,Middle Age,Postgraduate,Married,44377.0,2,2012-10-05,70,224,0,30,0,0,10,264,8,5,1,5,8,11,1.375,0,0,0,0,0,0,0,0
213,39,Middle Age,Postgraduate,Married,46014.0,2,2013-01-21,21,410,0,59,19,9,44,541,10,7,1,8,7,16,1.6,0,0,0,0,0,0,0,0
214,28,Middle Age,Graduate,Married,70951.0,0,2013-05-04,66,239,10,554,254,87,54,1198,1,3,4,9,1,16,16.0,0,0,0,0,0,0,0,0
215,37,Middle Age,Graduate,Married,41443.0,1,2014-04-01,79,171,7,171,25,19,89,482,6,8,1,5,8,14,2.3333333333333335,0,0,0,0,0,0,0,0
216,36,Middle Age,Postgraduate,Single,52195.0,3,2014-05-12,2,12,0,4,0,0,1,17,1,1,0,2,8,3,3.0,0,0,0,0,0,0,0,0
217,65,Elderly,Postgraduate,Married,83790.0,0,2013-11-15,81,1076,16,417,42,48,16,1615,1,8,10,6,3,24,24.0,0,1,1,0,0,0,0,2
218,59,Adult,Postgraduate,Widow,44551.0,1,2013-08-31,24,182,4,33,0,0,66,285,2,4,1,5,7,10,5.0,0,0,0,0,0,0,0,0
219,32,Middle Age,Graduate,Married,69508.0,1,2012-11-14,48,824,32,162,42,32,43,1135,2,11,4,11,6,26,13.0,0,0,0,0,0,0,0,0
220,26,Middle Age,Postgraduate,Married,45204.0,1,2014-04-11,93,30,11,25,29,1,18,114,1,1,1,4,3,6,6.0,0,0,0,0,0,0,0,0
221,44,Middle Age,Graduate,Married,72460.0,0,2013-11-14,56,377,10,540,80,30,10,1047,1,3,5,7,1,15,15.0,0,0,0,0,0,0,0,0
222,44,Middle Age,Postgraduate,Married,77622.0,2,2014-04-14,3,520,7,154,19,0,14,714,2,6,3,11,3,20,10.0,0,0,0,0,0,0,0,0
223,33,Middle Age,Postgraduate,Married,30732.0,1,2013-01-05,44,155,1,25,0,1,3,185,4,4,1,4,8,9,2.25,0,0,0,0,0,0,0,0
224,50,Adult,Graduate,Divorced,63887.0,1,2012-09-08,38,897,23,207,15,11,92,1245,5,9,6,12,6,27,5.4,0,0,0,0,0,0,0,0
225,35,Middle Age,Graduate,Married,42011.0,1,2013-03-26,46,131,0,16,2,1,39,189,4,3,1,4,8,8,2.0,0,0,0,0,0,0,0,0
226,36,Middle Age,Graduate,Married,51369.0,1,2012-10-25,84,297,7,79,0,11,182,576,2,8,2,4,8,14,7.0,0,0,0,0,0,0,0,0
227,60,Adult,Graduate,Divorced,51537.0,1,2012-12-09,27,787,20,204,0,0,92,1103,3,2,2,11,8,15,5.0,0,0,0,0,0,0,0,0
228,40,Middle Age,Postgraduate,Married,79930.0,0,2012-08-08,72,792,86,740,67,51,17,1753,1,3,5,8,2,16,16.0,0,0,0,0,0,0,0,0
229,28,Middle Age,Postgraduate,Married,34320.0,1,2014-02-16,66,4,1,9,3,0,0,17,1,1,0,2,8,3,3.0,0,0,0,0,0,0,0,0
230,47,Adult,Graduate,Single,37070.0,2,2013-03-20,30,231,7,137,4,15,39,433,9,5,1,8,7,14,1.5555555555555556,0,0,0,0,0,0,1,1
231,51,Adult,Postgraduate,Divorced,81975.0,1,2013-01-05,2,983,76,184,180,138,27,1588,1,6,3,4,7,13,13.0,0,0,1,0,0,0,0,1
232,42,Middle Age,Graduate,Married,38590.0,1,2013-05-15,65,3,1,8,4,3,3,22,1,1,0,2,8,3,3.0,0,0,0,0,0,0,0,0
233,63,Adult,Graduate,Single,15033.0,0,2014-04-16,37,0,4,5,6,0,4,19,1,1,0,3,3,4,4.0,0,0,0,0,0,0,0,0
234,48,Adult,Postgraduate,Married,62745.0,1,2013-03-23,89,562,21,464,28,10,32,1117,3,7,8,11,5,26,8.666666666666666,0,0,0,0,0,0,0,0
235,38,Middle Age,Postgraduate,Married,22212.0,1,2013-12-09,49,5,9,20,6,8,21,69,2,2,0,4,6,6,3.0,0,0,0,0,0,0,0,0
236,31,Middle Age,Postgraduate,Married,23661.0,1,2013-12-04,46,18,0,4,0,0,1,23,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
237,55,Adult,Postgraduate,Single,79761.0,1,2013-10-04,32,415,5,124,15,35,11,605,1,5,2,11,3,18,18.0,0,0,0,0,0,0,0,0
238,40,Middle Age,Graduate,Single,7500.0,1,2013-12-26,54,5,3,10,12,7,20,57,4,3,1,3,7,7,1.75,0,0,0,0,0,0,0,0
240,45,Adult,Graduate,Widow,73455.0,0,2013-10-28,98,901,61,757,186,163,20,2088,1,6,5,10,3,21,21.0,0,1,0,0,0,0,0,1
241,54,Adult,Graduate,Married,64961.0,1,2012-12-23,97,382,114,276,75,124,38,1009,2,6,4,4,3,14,7.0,0,0,0,0,0,0,0,0
242,42,Middle Age,Graduate,Single,22804.0,1,2013-07-31,75,14,1,7,2,1,1,26,1,2,0,2,9,4,4.0,0,0,0,0,0,0,0,0
243,23,Young Adult,Graduate,Married,73687.0,0,2013-11-28,8,559,153,503,218,13,181,1627,1,3,9,9,2,21,21.0,0,0,0,1,0,0,1,2
244,54,Adult,Graduate,Married,61074.0,1,2012-08-17,37,789,0,133,0,28,152,1102,7,11,5,8,7,24,3.4285714285714284,0,0,0,0,0,0,0,0
245,50,Adult,Postgraduate,Married,31686.0,2,2014-06-05,31,11,0,5,0,0,1,17,2,1,0,3,6,4,2.0,0,0,0,0,0,0,0,0
246,41,Middle Age,Graduate,Married,80134.0,1,2013-05-20,40,1218,16,272,104,0,80,1690,2,5,3,6,6,14,7.0,0,1,1,1,0,0,1,4
247,60,Adult,Graduate,Married,75027.0,1,2013-01-09,74,925,64,179,133,12,77,1390,2,9,4,6,5,19,9.5,0,0,0,0,0,0,0,0
248,24,Young Adult,Postgraduate,Married,67546.0,0,2012-08-31,90,864,134,768,150,38,172,2126,1,4,10,5,3,19,19.0,0,0,0,0,0,0,0,0
249,43,Middle Age,Postgraduate,Married,65176.0,1,2012-10-29,57,960,28,183,220,70,70,1531,4,9,6,6,6,21,5.25,0,0,0,0,0,0,0,0
250,38,Middle Age,Postgraduate,Single,31160.0,1,2013-09-16,59,16,3,25,6,1,13,64,2,2,0,3,8,5,2.5,0,0,0,0,0,0,0,0
251,28,Middle Age,Graduate,Single,29938.0,1,2013-10-27,52,3,3,7,0,2,11,26,2,1,0,3,6,4,2.0,0,0,0,0,0,0,0,0
252,39,Middle Age,Graduate,Divorced,102692.0,0,2013-04-05,5,168,148,444,32,172,148,1112,1,6,9,13,2,28,28.0,0,1,1,1,1,0,1,5
253,54,Adult,Postgraduate,Married,26490.0,0,2012-09-22,92,45,47,52,21,20,25,210,2,3,1,5,6,9,4.5,0,0,0,0,0,0,0,0
254,45,Adult,Graduate,Married,75702.0,2,2012-08-29,77,650,28,353,45,42,30,1148,5,4,6,11,8,21,4.2,0,0,0,0,0,0,0,0
255,38,Middle Age,Postgraduate,Single,30899.0,1,2012-10-13,35,24,0,8,0,0,1,33,2,1,0,3,6,4,2.0,0,0,0,0,0,0,0,0
256,51,Adult,Postgraduate,Married,63342.0,1,2012-10-16,48,918,21,118,13,10,21,1101,3,8,3,5,6,16,5.333333333333333,0,1,0,0,0,0,0,1
257,48,Adult,Graduate,Single,45989.0,1,2012-10-22,97,138,33,87,28,24,12,322,4,3,2,7,3,12,3.0,0,0,0,0,0,0,0,0
258,49,Adult,Graduate,Single,18701.0,2,2013-06-04,95,12,4,2,10,6,10,44,4,2,0,4,5,6,1.5,0,0,0,0,0,0,0,0
259,56,Adult,Postgraduate,Single,40737.0,3,2013-12-08,24,11,0,4,0,0,2,17,1,1,0,2,8,3,3.0,0,0,0,0,0,0,0,0
260,33,Middle Age,Graduate,Divorced,15287.0,1,2012-10-10,60,1,2,8,4,3,13,31,2,1,1,2,7,4,2.0,1,0,0,0,0,0,1,2
261,45,Adult,Postgraduate,Divorced,69674.0,2,2013-05-22,46,554,41,215,11,0,24,845,3,10,2,10,5,22,7.333333333333333,0,0,0,0,0,0,0,0
262,44,Middle Age,Postgraduate,Married,44159.0,1,2014-06-17,85,167,2,62,24,13,7,275,4,4,1,6,5,11,2.75,0,0,0,0,0,0,0,0
263,34,Middle Age,Postgraduate,Married,37717.0,1,2012-11-23,31,9,0,6,4,1,5,25,1,1,0,2,9,3,3.0,0,0,0,0,0,0,0,0
264,61,Adult,Postgraduate,Married,43776.0,2,2013-02-03,9,177,2,71,3,2,20,275,6,5,2,4,8,11,1.8333333333333333,0,0,0,0,0,0,1,1
265,47,Adult,Postgraduate,Married,38179.0,2,2013-03-14,30,38,4,22,4,2,20,90,4,3,1,3,7,7,1.75,0,0,0,0,0,0,0,0
266,51,Adult,Graduate,Married,80124.0,0,2014-06-26,47,483,84,398,205,84,241,1495,1,3,7,8,1,18,18.0,1,0,0,0,0,0,0,1
267,42,Middle Age,Postgraduate,Married,38097.0,2,2012-10-15,70,77,2,35,0,1,69,184,4,3,2,2,7,7,1.75,1,0,0,0,0,0,1,2
268,43,Middle Age,Graduate,Married,72940.0,0,2013-06-19,13,182,74,298,162,149,116,981,1,3,3,6,1,12,12.0,0,0,0,0,0,0,0,0
269,43,Middle Age,Graduate,Married,22070.0,1,2013-10-04,11,10,7,19,8,2,21,67,2,2,2,2,6,6,3.0,0,0,0,0,0,0,0,0
270,59,Adult,Graduate,Single,69267.0,0,2012-09-22,31,778,44,499,95,73,146,1635,2,3,4,5,7,12,6.0,0,0,0,0,0,0,1,1
271,31,Middle Age,Postgraduate,Single,31788.0,1,2014-03-20,15,16,7,23,0,8,6,60,3,3,0,4,5,7,2.3333333333333335,0,0,0,0,0,1,0,0
272,39,Middle Age,Postgraduate,Married,61905.0,1,2014-02-04,2,167,0,43,6,2,13,231,2,4,2,4,5,10,5.0,0,0,0,0,0,0,0,0
273,54,Adult,Graduate,Married,29315.0,2,2014-04-06,55,13,2,14,8,7,4,48,4,2,0,4,6,6,1.5,0,0,0,0,0,0,0,0
274,50,Adult,Graduate,Divorced,33378.0,2,2013-02-06,38,33,6,40,3,7,10,99,3,2,0,4,7,6,2.0,0,0,0,0,0,0,0,0
275,50,Adult,Postgraduate,Married,66313.0,1,2013-09-16,86,625,7,99,10,22,7,770,2,6,3,12,4,21,10.5,0,0,0,0,0,0,0,0
276,57,Adult,Graduate,Single,60714.0,0,2013-01-17,56,216,162,224,101,92,162,957,2,7,4,10,5,21,10.5,0,0,0,0,0,0,1,1
277,33,Middle Age,Postgraduate,Married,77882.0,0,2014-04-30,29,68,129,396,188,22,15,818,1,3,3,5,1,11,11.0,0,0,0,0,0,0,0,0
278,27,Middle Age,Postgraduate,Single,69867.0,0,2013-04-02,30,196,0,512,33,130,54,925,1,3,5,8,1,16,16.0,0,0,0,1,0,0,1,2
279,45,Adult,Postgraduate,Divorced,63841.0,1,2013-04-21,64,635,15,100,20,7,131,908,1,9,3,9,6,21,21.0,0,0,0,0,0,0,0,0
280,32,Middle Age,Basic,Married,24480.0,1,2013-02-11,46,4,19,9,28,25,17,102,3,3,0,4,7,7,2.3333333333333335,0,0,0,0,0,0,0,0
283,40,Middle Age,Postgraduate,Married,65640.0,1,2014-03-01,74,204,7,149,20,15,66,461,1,5,1,8,2,14,14.0,0,0,0,0,0,0,0,0
284,39,Middle Age,Postgraduate,Married,44319.0,2,2014-04-17,18,26,0,8,0,0,3,37,2,2,0,3,5,5,2.5,0,0,0,0,0,0,0,0
285,39,Middle Age,Graduate,Married,30631.0,1,2013-07-12,75,15,6,20,4,5,20,70,1,3,1,2,7,6,6.0,0,0,0,0,0,0,0,0
286,61,Adult,Graduate,Married,75278.0,0,2013-01-29,17,304,98,230,150,74,74,930,1,6,3,13,3,22,22.0,0,0,0,0,0,0,0,0
287,57,Adult,Postgraduate,Married,50898.0,2,2013-01-08,88,285,28,242,55,114,135,859,13,6,2,12,5,20,1.5384615384615385,0,0,0,0,0,0,0,0
288,48,Adult,Graduate,Widow,79946.0,0,2014-05-12,19,395,183,565,166,141,28,1478,1,5,11,5,3,21,21.0,0,0,0,0,0,0,0,0
289,64,Adult,Postgraduate,Divorced,35416.0,0,2013-06-13,62,248,3,81,4,3,51,390,3,7,1,5,8,13,4.333333333333333,0,0,0,0,0,0,0,0
290,29,Middle Age,Postgraduate,Married,32414.0,0,2013-07-04,11,20,6,5,0,9,12,52,1,1,0,3,7,4,4.0,1,0,0,0,0,0,0,1
291,44,Middle Age,Graduate,Married,38361.0,1,2013-12-27,74,39,0,56,20,8,14,137,3,3,1,3,7,7,2.3333333333333335,0,0,0,0,0,0,0,0
292,32,Middle Age,Graduate,Married,82497.0,0,2012-10-31,32,777,129,573,216,21,203,1919,1,2,7,9,4,18,18.0,0,0,1,0,0,0,0,1
293,43,Middle Age,Graduate,Married,16626.0,2,2014-01-15,76,8,3,22,21,1,13,68,3,3,0,3,9,6,2.0,0,0,0,0,0,0,0,0
294,48,Adult,Graduate,Married,29672.0,2,2013-03-12,6,9,1,3,0,4,8,25,1,0,0,3,6,3,3.0,0,0,0,0,0,0,0,0
295,60,Adult,Postgraduate,Married,55951.0,1,2012-08-23,62,1241,0,80,0,13,40,1374,3,3,6,11,8,20,6.666666666666667,0,1,0,0,1,0,0,2
296,25,Middle Age,Postgraduate,Divorced,35388.0,1,2013-03-07,20,6,4,7,4,3,8,32,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
297,27,Middle Age,Postgraduate,Married,42386.0,1,2013-01-13,43,65,4,16,0,4,11,100,1,3,0,3,8,6,6.0,0,0,0,0,0,0,0,0
298,31,Middle Age,Graduate,Single,68627.0,0,2013-01-12,45,395,15,263,60,54,38,825,1,2,3,6,1,11,11.0,0,0,0,0,0,0,0,0
299,49,Adult,Postgraduate,Divorced,57912.0,1,2014-03-17,34,801,0,80,0,0,35,916,5,8,3,12,5,23,4.6,0,1,0,0,0,0,0,1
300,56,Adult,Graduate,Divorced,35246.0,2,2014-04-16,53,36,0,12,2,2,10,62,4,3,1,3,5,7,1.75,0,0,0,0,0,0,0,0
301,57,Adult,Postgraduate,Married,58821.0,1,2013-10-12,44,513,14,154,19,0,28,728,1,9,2,9,6,20,20.0,0,0,0,0,0,0,0,0
302,36,Middle Age,Postgraduate,Married,46377.0,1,2014-03-01,89,37,0,46,4,3,0,90,1,2,1,3,4,6,6.0,0,0,0,0,0,0,0,0
303,26,Middle Age,Graduate,Single,39747.0,1,2014-04-13,43,80,15,93,20,13,52,273,3,5,1,4,8,10,3.3333333333333335,0,0,0,0,0,0,0,0
304,29,Middle Age,Graduate,Married,23976.0,1,2013-12-27,68,14,1,21,2,3,25,66,3,3,1,3,7,7,2.3333333333333335,0,0,0,0,0,0,0,0
305,52,Adult,Postgraduate,Married,80950.0,0,2013-03-28,44,525,147,112,219,147,63,1213,1,6,7,9,2,22,22.0,0,0,0,1,0,0,0,1
306,46,Adult,Graduate,Widow,27038.0,0,2012-09-18,64,1,26,25,17,23,15,107,1,3,0,3,9,6,6.0,0,0,0,0,0,0,1,1
307,67,Elderly,Graduate,Single,77457.0,0,2014-03-05,85,675,11,400,15,45,11,1157,1,2,5,10,1,17,17.0,0,0,1,0,0,0,0,1
308,49,Adult,Postgraduate,Married,64100.0,1,2013-09-10,93,509,0,27,0,0,10,546,1,8,3,6,7,17,17.0,0,1,0,0,0,0,0,1
309,21,Young Adult,Postgraduate,Married,42670.0,0,2013-04-27,12,154,2,46,20,4,15,241,1,4,2,4,4,10,10.0,0,0,0,0,0,0,0,0
310,38,Middle Age,Graduate,Divorced,12571.0,1,2014-01-18,86,3,5,14,2,12,17,53,4,3,1,3,6,7,1.75,0,0,0,0,0,0,0,0
311,46,Adult,Graduate,Married,22574.0,3,2013-10-28,28,25,0,8,2,0,2,37,2,2,0,3,7,5,2.5,0,0,0,0,0,0,0,0
312,24,Young Adult,Graduate,Married,75228.21722113503,0,2013-06-03,69,861,138,461,60,30,61,1611,1,6,5,12,3,23,23.0,0,1,0,1,0,0,0,2
313,37,Middle Age,Postgraduate,Single,70893.0,0,2013-02-06,42,768,44,561,77,44,14,1508,1,6,6,10,3,22,22.0,0,0,0,0,0,0,0,0
314,47,Adult,Graduate,Married,54198.0,2,2013-12-17,13,185,0,28,3,2,17,235,6,3,1,6,4,10,1.6666666666666667,0,0,0,0,0,0,0,0
315,58,Adult,Postgraduate,Married,28839.0,2,2014-03-11,86,24,0,7,0,0,1,32,2,2,0,3,5,5,2.5,0,0,0,0,0,0,0,0
316,41,Middle Age,Graduate,Married,40321.0,2,2013-07-29,59,44,4,21,6,0,27,102,2,3,0,3,7,6,3.0,0,0,0,0,0,0,0,0
317,27,Middle Age,Graduate,Single,66503.0,1,2012-08-14,30,91,64,128,65,3,50,401,2,4,3,6,3,13,6.5,0,0,0,0,0,0,0,0
318,62,Adult,Graduate,Married,30833.0,2,2013-07-16,33,11,0,7,3,1,6,28,2,1,0,3,5,4,2.0,0,0,0,0,0,0,0,0
319,43,Middle Age,Graduate,Single,75228.21722113503,3,2013-08-23,67,738,20,172,52,50,20,1052,6,2,3,10,7,15,2.5,0,1,0,1,0,0,0,2
320,42,Middle Age,Graduate,Married,64795.0,1,2013-01-17,23,412,5,119,38,29,77,680,3,3,3,12,2,18,6.0,0,0,0,0,0,0,0,0
321,39,Middle Age,Graduate,Married,34421.0,1,2013-07-01,81,3,3,7,6,2,9,30,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
322,49,Adult,Postgraduate,Divorced,47025.0,2,2014-02-09,6,16,0,3,0,0,1,20,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
323,52,Adult,Postgraduate,Divorced,64325.0,1,2013-02-07,41,731,60,353,78,12,73,1307,5,10,3,5,7,18,3.6,0,0,0,0,0,0,0,0
324,60,Adult,Graduate,Single,40464.0,1,2013-01-11,78,424,17,118,7,23,41,630,6,8,2,8,8,18,3.0,0,0,0,0,0,0,0,0
325,56,Adult,Graduate,Married,62187.0,0,2013-07-05,49,792,0,275,45,45,126,1283,1,4,8,5,3,17,17.0,0,0,0,0,0,0,0,0
326,37,Middle Age,Postgraduate,Divorced,14849.0,1,2013-07-02,39,21,2,28,3,2,9,65,3,2,0,4,8,6,2.0,0,0,0,0,0,0,0,0
327,29,Middle Age,Graduate,Married,27255.0,1,2013-11-07,3,22,1,11,0,1,2,37,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
328,63,Adult,Postgraduate,Married,54432.0,3,2013-05-09,37,33,0,5,0,0,0,38,1,1,0,3,4,4,4.0,0,0,0,0,0,0,0,0
329,27,Middle Age,Postgraduate,Single,29999.0,1,2013-02-13,22,68,7,59,10,5,11,160,4,3,1,4,8,8,2.0,0,0,0,0,0,0,0,0
330,30,Middle Age,Graduate,Single,24072.0,1,2013-04-16,79,9,1,6,3,0,4,23,1,1,0,2,8,3,3.0,0,0,0,0,0,0,0,0
331,24,Young Adult,Postgraduate,Single,33996.0,0,2013-09-11,46,40,2,15,8,0,6,71,1,1,1,3,4,5,5.0,0,0,0,0,0,0,0,0
332,57,Adult,Postgraduate,Married,66334.0,1,2013-04-03,82,909,11,218,0,0,23,1161,2,9,3,5,5,17,8.5,0,0,0,0,0,0,1,1
333,42,Middle Age,Postgraduate,Married,35178.0,1,2013-01-10,10,23,1,13,2,2,18,59,1,1,1,2,7,4,4.0,1,0,0,0,0,0,1,2
334,30,Middle Age,Graduate,Married,22010.0,1,2013-06-30,51,11,2,9,3,0,8,33,2,2,0,3,8,5,2.5,0,0,0,0,0,0,0,0
335,52,Adult,Graduate,Divorced,62204.0,2,2012-09-12,38,317,46,247,151,46,139,946,1,4,5,12,3,21,21.0,0,0,0,0,0,0,0,0
336,44,Middle Age,Graduate,Divorced,75693.0,0,2012-12-06,10,797,153,293,72,97,30,1442,1,11,4,6,4,21,21.0,0,1,1,1,0,0,1,4
337,40,Middle Age,Graduate,Married,30675.0,1,2012-11-12,14,10,2,16,11,2,21,62,1,1,0,3,8,4,4.0,0,0,0,0,0,0,0,0
338,48,Adult,Graduate,Married,83003.0,0,2013-03-03,18,856,61,570,40,25,122,1674,1,7,6,8,3,21,21.0,0,0,1,0,0,0,1,2
340,24,Young Adult,Graduate,Single,68655.0,0,2012-08-10,95,456,19,832,75,118,38,1538,1,4,5,11,3,20,20.0,0,0,0,0,0,0,0,0
341,27,Middle Age,Graduate,Divorced,41411.0,0,2013-12-07,11,37,32,38,11,3,18,139,1,2,1,4,6,7,7.0,0,0,0,0,0,0,0,0
342,43,Middle Age,Postgraduate,Married,55212.0,1,2012-11-23,65,1103,0,45,0,0,34,1182,3,4,2,11,8,17,5.666666666666667,0,1,0,0,1,0,0,2
343,63,Adult,Postgraduate,Married,59292.0,1,2013-06-13,71,378,14,68,19,14,14,507,2,3,5,8,3,16,8.0,0,0,0,0,0,0,0,0
344,40,Middle Age,Basic,Married,27190.0,1,2013-08-15,13,1,6,7,0,1,3,18,1,1,0,2,8,3,3.0,1,0,0,0,0,0,1,2
345,61,Adult,Graduate,Divorced,82623.0,0,2013-11-10,58,204,34,204,172,153,173,940,1,2,9,4,1,15,15.0,0,0,0,0,0,0,0,0
